,bb_knockdowns_over_0_5,bb_knockdowns_over_1_5,bb_knockdowns_over_2_5,bb_knockdowns_over_3_5,bb_knockdowns_over_4_5,bb_red_phsl_over_40_5,bb_red_phsl_over_67_5,bb_red_phsl_over_94_5,bb_red_phsl_over_121_5,bb_red_phsl_over_148_5,bb_red_phsl_over_175_5,bb_red_phsl_over_202_5,bb_blue_phsl_over_40_5,bb_blue_phsl_over_67_5,bb_blue_phsl_over_94_5,bb_blue_phsl_over_121_5,bb_blue_phsl_over_148_5,bb_blue_phsl_over_175_5,bb_blue_phsl_over_202_5,bb_red_tsl_over_40_5,bb_red_tsl_over_67_5,bb_red_tsl_over_94_5,bb_red_tsl_over_121_5,bb_red_tsl_over_148_5,bb_red_tsl_over_175_5,bb_red_tsl_over_202_5,bb_red_tsl_over_229_5,bb_red_tsl_over_256_5,bb_blue_tsl_over_40_5,bb_blue_tsl_over_67_5,bb_blue_tsl_over_94_5,bb_blue_tsl_over_121_5,bb_blue_tsl_over_148_5,bb_blue_tsl_over_175_5,bb_blue_tsl_over_202_5,bb_blue_tsl_over_229_5,bb_blue_tsl_over_256_5,bb_red_win,bb_blue_win,bb_draw,bb_red_win_or_draw,bb_blue_win_or_draw,bb_red_ko,bb_blue_ko,bb_red_decision,bb_blue_decision
bb_blue_tsl_over_148_5,0.01462210788664731,0.01462210788664731,0.020367670436267808,-0.04024202365174984,-0.032407260890536624,-0.012871162819788149,-0.004854381366076574,-0.0017355227225144868,-0.0010010010010009932,,,,0.20620567802855522,,,,,,,0.028215744978822274,0.03598434179620183,-0.02245581577583871,-0.017047380849825548,-0.011460936808548448,-0.0068678662213675305,-0.004519799979773819,-0.0026563888683220245,-0.0017355227225144966,0.04832875957787057,0.08370786705565417,0.1740122992212919,0.7067527852789046,0.9999999999999998,,,,,-0.13114502353889512,0.1712669339530995,-0.0047452507763544325,-0.1712669339530995,0.13114502353889512,-0.04612078844867136,-0.0024581008041547644,-0.018997503067768578,0.18992922404723314
bb_blue_tsl_over_175_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb_blue_tsl_over_202_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb_blue_tsl_over_229_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb_blue_tsl_over_256_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb_red_win,0.16493993884927338,0.16493993884927338,0.0759907851234391,0.08115896944456889,0.06283055295120196,0.060444948411439846,0.03701536844542832,0.013233614785236426,0.007632779147766362,,,,-0.37264088312453053,,,,,,,-0.17099790578933563,-0.2036222695188786,-0.05181009594600176,0.07746805734049352,0.0736936215194811,0.05236848517801955,0.03446413640265478,0.02025535393292469,0.013233614785236467,-0.32065492201127227,-0.4791280244875893,-0.47950722011462066,-0.1855599670359146,-0.1311450235388951,,,,,1.0,-0.7657346372231245,-0.6216937087382054,0.7657346372231244,-1.0,0.35167776255721445,-0.32204532013403125,0.14485874153001738,-0.6904941785382127
bb_blue_win,-0.1645195658374803,-0.1645195658374803,-0.09016738932569396,-0.09671032413907646,-0.08842845581359143,-0.027039555448875173,-0.0283439497282401,-0.010133437216723447,-0.005844683371719081,,,,0.34509412310759774,,,,,,,0.10840024332392188,0.13108530942593136,-0.0006523178404495449,-0.059319974784002485,-0.04943722340482474,-0.04010036299971516,-0.02639038298549496,-0.015510226095653983,-0.01013343721672348,0.22110507984477495,0.31949033175420777,0.4435111057934204,0.2423293371040806,0.17126693395309947,,,,,-0.7657346372231245,0.9999999999999999,-0.027706753818888753,-0.9999999999999999,0.7657346372231245,-0.2692918439311871,0.42057039668716584,-0.11092335589408632,0.9017408185193743
bb_draw,-0.05599716455332744,-0.05599716455332744,-0.008298230228426795,-0.008362566280303983,0.010038114728324285,-0.061015818467821704,-0.023012221689149272,-0.008227255055846313,-0.004745250776354447,,,,0.15890257427250537,,,,,,,0.1337568949804117,0.15683606886909188,0.08131944405110905,-0.048161403876754987,-0.05433063426922613,-0.032557157771324625,-0.021426136778625635,-0.012592626108364808,-0.008227255055846401,0.22910275182323478,0.3555898030585227,0.20514197899204853,-0.00671415928623733,-0.0047452507763544325,,,,,-0.6216937087382054,-0.02770675381888875,1.0,0.027706753818888763,0.6216937087382054,-0.21863585248494732,-0.011652640444523783,-0.09005776826494531,-0.024984310867159527
bb_red_win_or_draw,0.16451956583748026,0.16451956583748026,0.09016738932569393,0.09671032413907693,0.08842845581359174,0.027039555448875232,0.02834394972824011,0.01013343721672345,0.005844683371719084,,,,-0.34509412310759774,,,,,,,-0.10840024332392188,-0.13108530942593138,0.0006523178404494712,0.05931997478400253,0.04943722340482477,0.040100362999715,0.026390382985494974,0.015510226095653994,0.010133437216723485,-0.22110507984477487,-0.31949033175420777,-0.4435111057934204,-0.2423293371040806,-0.17126693395309947,,,,,0.7657346372231244,-0.9999999999999999,0.027706753818888763,0.9999999999999999,-0.7657346372231244,0.2692918439311858,-0.42057039668716584,0.11092335589408527,-0.9017408185193743
bb_blue_win_or_draw,-0.1649399388492735,-0.1649399388492735,-0.0759907851234392,-0.081158969444569,-0.06283055295120206,-0.06044494841143978,-0.0370153684454283,-0.01323361478523642,-0.007632779147766362,,,,0.3726408831245306,,,,,,,0.17099790578933555,0.20362226951887855,0.05181009594600175,-0.07746805734049335,-0.07369362151948108,-0.05236848517801953,-0.03446413640265478,-0.02025535393292468,-0.013233614785236459,0.32065492201127227,0.4791280244875893,0.47950722011462066,0.1855599670359146,0.1311450235388951,,,,,-1.0,0.7657346372231245,0.6216937087382054,-0.7657346372231244,1.0,-0.35167776255721434,0.32204532013403125,-0.14485874153001832,0.6904941785382127
bb_red_ko,0.2852904413953151,0.2852904413953151,0.06236128025426171,0.0077652832754696146,-0.05643929136912423,-0.3780779500443698,-0.16646093700292872,-0.07996363265661972,-0.046120788448671436,,,,-0.22366400813795556,,,,,,,-0.5902013328255885,-0.7413123454356517,-0.7802979893015839,-0.6776452139970658,-0.4745031897691882,-0.29575265017560126,-0.2082482819587605,-0.1223922342842534,-0.07996363265662058,-0.8233293074216249,-0.5185629788417278,-0.265043267947512,-0.06525731402737996,-0.04612078844867135,,,,,0.35167776255721445,-0.2692918439311871,-0.21863585248494735,0.2692918439311859,-0.35167776255721434,1.0,-0.11325617762675802,-0.8753036402215149,-0.24283144776710006
bb_blue_ko,-0.10010345071604593,-0.10010345071604593,-0.06378569234048909,-0.07216953774943027,-0.05367549301830521,0.0054904138558490995,-0.011920626180887071,-0.004261823710041855,-0.0024581008041547657,,,,-0.011920626180887062,,,,,,,-0.06105041389931457,-0.0421977934895438,-0.027708902865323466,-0.010853182769103423,0.012292766692000672,-0.016865025574089563,-0.011099013840935836,-0.006523141941756739,-0.004261823710041837,-0.022605364917977763,-0.0293652304211797,-0.014126017615736463,-0.0034780206818494676,-0.0024581008041547644,,,,,-0.32204532013403125,0.4205703966871658,-0.011652640444523783,-0.4205703966871658,0.32204532013403125,-0.11325617762675802,1.0,-0.046651079790247456,-0.012942193685493408
bb_red_decision,-0.2163402505214467,-0.2163402505214467,-0.026659337428775073,0.03371675512440114,0.09211115024264806,0.4308413668400847,0.19506538197577722,0.0913553068697209,0.05269118775399984,,,,0.04391049474154438,,,,,,,0.5354926730927684,0.6783597212995149,0.7979882726486369,0.7562687646520375,0.539603884372366,0.3396538862970858,0.23791547571544353,0.139828316323784,0.09135530686972178,0.7045934643837223,0.30060173987841926,0.03244301941574229,-0.026879983303174152,-0.018997503067768578,,,,,0.14485874153001735,-0.11092335589408632,-0.09005776826494531,0.11092335589408527,-0.14485874153001835,-0.8753036402215149,-0.046651079790247456,0.9999999999999999,-0.10002411773684837
bb_blue_decision,-0.13362582831250616,-0.13362582831250616,-0.06898435874318495,-0.07220090381731446,-0.07188498270753423,-0.03241702925975452,-0.025558896428015277,-0.00913773397022293,-0.005270389567600532,,,,0.3860175355851135,,,,,,,0.14855926001048494,0.16457849531572033,0.012483370007324794,-0.06020702951097348,-0.06034319818891222,-0.036160134154287066,-0.023797285554379877,-0.013986203974915538,-0.009137733970222982,0.2544566789039906,0.3661106227584752,0.49553640576115177,0.26873502022674045,0.18992922404723314,,,,,-0.6904941785382127,0.9017408185193743,-0.02498431086715953,-0.9017408185193743,0.6904941785382127,-0.24283144776710006,-0.012942193685493408,-0.10002411773684838,1.0
