,bb_knockdowns_over_0_5,bb_knockdowns_over_1_5,bb_knockdowns_over_2_5,bb_knockdowns_over_3_5,bb_knockdowns_over_4_5,bb_red_phsl_over_40_5,bb_red_phsl_over_67_5,bb_red_phsl_over_94_5,bb_red_phsl_over_121_5,bb_red_phsl_over_148_5,bb_red_phsl_over_175_5,bb_red_phsl_over_202_5,bb_blue_phsl_over_40_5,bb_blue_phsl_over_67_5,bb_blue_phsl_over_94_5,bb_blue_phsl_over_121_5,bb_blue_phsl_over_148_5,bb_blue_phsl_over_175_5,bb_blue_phsl_over_202_5,bb_red_tsl_over_40_5,bb_red_tsl_over_67_5,bb_red_tsl_over_94_5,bb_red_tsl_over_121_5,bb_red_tsl_over_148_5,bb_red_tsl_over_175_5,bb_red_tsl_over_202_5,bb_red_tsl_over_229_5,bb_red_tsl_over_256_5,bb_blue_tsl_over_40_5,bb_blue_tsl_over_67_5,bb_blue_tsl_over_94_5,bb_blue_tsl_over_121_5,bb_blue_tsl_over_148_5,bb_blue_tsl_over_175_5,bb_blue_tsl_over_202_5,bb_blue_tsl_over_229_5,bb_blue_tsl_over_256_5,bb_red_win,bb_blue_win,bb_draw,bb_red_win_or_draw,bb_blue_win_or_draw,bb_red_ko,bb_blue_ko,bb_red_decision,bb_blue_decision
bb_red_tsl_over_229_5,0.026621743403250103,0.02703805862415983,0.0375639402062762,0.04558634874806236,0.025966071348507095,0.15026772034030042,0.3006120723008899,-0.0020050147982918786,-0.0020050147982918786,,,,-0.009937589166971626,-0.002836939365581162,,,,,,0.052284066118750534,0.06866229106847563,0.08560811893951417,0.11005774783971647,0.16322044848686967,0.25539464155128977,0.3957606676061885,0.9999999999999998,0.4992486847746802,0.057142506370927826,0.06353283355561307,-0.01114487204492616,-0.0020050147982919107,-0.0020050147982919107,,,,,0.014384941762860898,-0.011334941546547298,-0.008819472760848131,0.011144872044926216,-0.014538631400564501,-0.08486455282890082,-0.007551372374927678,0.09476764979973136,-0.008333895073134054
bb_red_tsl_over_256_5,0.013290870380481422,0.013498715206972742,0.01875374774293834,0.022758924656150155,0.02885020217723762,0.07502096174398434,0.20176068507196226,-0.0010010010010009875,-0.0010010010010009875,,,,-0.004961328321441691,-0.001416338247051905,,,,,,0.026102751244458804,0.034279558509553144,0.04273974078658658,0.054946185858242624,0.08148759423540326,0.12750543889298238,0.19758299278794117,0.49924868477468026,1.0,0.045389031050186504,-0.013081716961939622,-0.00556406271041153,-0.001001001001000991,-0.001001001001000991,,,,,0.007181663255668685,-0.005658954659111597,-0.004403110176259476,0.005564062710411536,-0.007258392605155651,-0.04236851638381978,-0.0037700127264265,0.04731262452170336,-0.004160686154312366
bb_blue_tsl_over_40_5,-0.1967065937810046,-0.1868688770596968,0.014676516956237238,0.056240845960829386,0.12184247682972466,0.2835260862552959,0.09961289630514646,0.04538903105018645,0.04538903105018645,,,,0.2249646953468578,0.06422193445233514,,,,,,0.5750894134663662,0.6825292320966132,0.7009213046078149,0.5450843996632139,0.31060713792006683,0.17358380674937818,0.0931856277241045,0.05714250637092782,0.045389031050186504,1.0,0.5931726909178664,0.25229486771292714,0.0453890310501867,0.0453890310501867,,,,,-0.23676916162022335,0.13360589961960312,0.19965305160313104,-0.13983058790032998,0.23131453960082798,-0.8133996756378017,-0.01048682340483567,0.7332971310822334,0.1886606635351188
bb_blue_tsl_over_67_5,-0.11976129726351564,-0.11389274344616493,0.006198167891981881,0.02261805988487133,0.04712056391257291,-0.016182959504478005,0.009177952032275996,-0.013081716961939611,-0.013081716961939611,,,,0.36075272746221304,0.10826852860160807,,,,,,0.3411273349042222,0.4025292031391778,0.38680878332922275,0.2137986561092275,0.06609133298408866,0.01856153778967356,-0.011790593896605708,0.06353283355561308,-0.013081716961939622,0.5931726909178664,1.0,0.42533122575574345,0.07651908414723643,0.07651908414723643,,,,,-0.3259588817072416,0.18748509486691725,0.2743543502919891,-0.1929097909165382,0.3209554725909749,-0.5300696724300333,-0.04926892119059245,0.39767416291556057,0.2961459919535518
bb_blue_tsl_over_94_5,-0.02462576167889246,-0.02241233214472935,0.02405600341579589,0.002844208596539544,0.01907410953426494,-0.041422061383589726,0.010724597631041529,-0.0055640627104114205,-0.0055640627104114205,,,,0.3554438072002262,0.25455109346658805,,,,,,0.14509210749360177,0.1552571611711519,0.1395011788306278,0.08852114947290744,0.01859052896537161,-0.018558624173717963,-0.028160635851807704,-0.01114487204492616,-0.00556406271041153,0.25229486771292714,0.4253312257557435,1.0,0.17990469430330475,0.17990469430330475,,,,,-0.36742017833041946,0.2729507580516085,0.2331535492018725,-0.27835051546391826,0.36311188932217575,-0.23550534102456752,-0.02095561064165772,0.0726925433427031,0.38499933214810916
bb_blue_tsl_over_121_5,0.013290870380481505,0.013498715206972675,0.018753747742938264,-0.04398278987801437,-0.03469649865368207,-0.013342950793099538,-0.004961328321441685,-0.0010010010010009902,-0.0010010010010009902,,,,0.20176068507196238,-0.0014163382470519302,,,,,,0.02610275124445877,0.03427955850955312,-0.0234208486663339,-0.01821784324727331,-0.012284090730538468,-0.00785065335009867,-0.005066230584306125,-0.0020050147982919107,-0.001001001001000991,0.045389031050186705,0.07651908414723643,0.17990469430330475,0.9999999999999998,0.9999999999999998,,,,,-0.13938289298246756,0.17688796982836,-0.004403110176259504,-0.17990469430330458,0.13790945949795808,-0.04236851638381996,-0.003770012726426506,-0.021157164945305815,0.24058555821700414
bb_blue_tsl_over_148_5,0.013290870380481505,0.013498715206972675,0.018753747742938264,-0.04398278987801437,-0.03469649865368207,-0.013342950793099538,-0.004961328321441685,-0.0010010010010009902,-0.0010010010010009902,,,,0.20176068507196238,-0.0014163382470519302,,,,,,0.02610275124445877,0.03427955850955312,-0.0234208486663339,-0.01821784324727331,-0.012284090730538468,-0.00785065335009867,-0.005066230584306125,-0.0020050147982919107,-0.001001001001000991,0.045389031050186705,0.07651908414723643,0.17990469430330475,0.9999999999999998,0.9999999999999998,,,,,-0.13938289298246756,0.17688796982836,-0.004403110176259504,-0.17990469430330458,0.13790945949795808,-0.04236851638381996,-0.003770012726426506,-0.021157164945305815,0.24058555821700414
bb_blue_tsl_over_175_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb_blue_tsl_over_202_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb_blue_tsl_over_229_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb_blue_tsl_over_256_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb_red_win,0.12519411730706995,0.1213337883376751,0.04499028732764451,0.05170464566831279,0.07214616495222671,0.095728754853567,0.035594958716100834,0.007181663255668691,0.007181663255668691,,,,-0.2670832616589073,-0.09352720815569866,,,,,,-0.14952642520768486,-0.10651739172530945,-0.006335363816066386,0.09856599041607235,0.08813198282577987,0.056324367948699015,0.03634757807002455,0.014384941762860898,0.0071816632556686855,-0.23676916162022335,-0.32595888170724163,-0.36742017833041946,-0.1393828929824676,-0.1393828929824676,,,,,0.9999999999999999,-0.7612445561007913,-0.613104516253113,0.7747596221557166,-0.9894288785877317,0.303972140893569,-0.48552139853690474,0.151791690447744,-0.57934854450718
bb_blue_win,-0.11876528390613492,-0.11550736584657677,-0.05182638924772946,-0.06607804865957687,-0.08026302136628577,-0.07543164640335186,-0.0280478560879849,-0.005658954659111488,-0.005658954659111488,,,,0.19814453171834515,0.12113784249302625,,,,,,0.0887985223071956,0.020143304463458724,-0.060012974871326286,-0.07630582971854477,-0.06944559736005775,-0.04438206486125883,-0.028640899600023962,-0.0113349415465473,-0.005658954659111597,0.13360589961960312,0.18748509486691725,0.2729507580516085,0.17688796982836,0.17688796982836,,,,,-0.7612445561007914,0.9999999999999999,-0.0248920838456792,-0.9832315410855353,0.7796429549831755,-0.22748669230190655,0.6662030275072631,-0.11960770970369108,0.7352393516023513
bb_draw,-0.04410339920441996,-0.04208738143583218,-0.0010019300734300403,-0.008050197259987986,-0.020213949704657713,-0.05869173193600915,-0.0218234299446847,-0.004403110176259466,-0.004403110176259466,,,,0.16961016606132182,-0.006230057055271343,,,,,,0.11481835634321491,0.13608927071789528,0.08078131736581307,-0.06319668572533911,-0.054034116696827686,-0.03453272436444977,-0.022284864269594657,-0.008819472760848131,-0.004403110176259476,0.19965305160313104,0.27435435029198907,0.2331535492018725,-0.004403110176259504,-0.004403110176259504,,,,,-0.6131045162531131,-0.0248920838456792,1.0,0.02447468196041771,0.6066233139733952,-0.18636669239697548,-0.016583181618956215,-0.09306417094320674,-0.018301639586728778
bb_red_win_or_draw,0.12312880839446336,0.11985725451311811,0.05613067463685731,0.058986413067361146,0.07511902396827788,0.07416677393978711,0.02757753676553482,0.0055640627104114075,0.0055640627104114075,,,,-0.20223526961392257,-0.12333918961783079,,,,,,-0.09732515852451464,-0.02587619352852552,0.05663404623879613,0.0741517132644412,0.06828110171393545,0.04363784603009383,0.02816063585180766,0.011144872044926214,0.005564062710411535,-0.13983058790032998,-0.1929097909165382,-0.2783505154639182,-0.1799046943033046,-0.1799046943033046,,,,,0.7747596221557165,-0.9832315410855352,0.02447468196041771,1.0,-0.7665695441245922,0.2355053410245672,-0.627670433028701,0.11760207273767145,-0.7477784437128778
bb_blue_win_or_draw,-0.1220735875786143,-0.11821990385241829,-0.04184182826841886,-0.057590422429892166,-0.07649041897730681,-0.09675152699222384,-0.035975257531301826,-0.00725839260515564,-0.00725839260515564,,,,0.2638185552295469,0.09243052847767864,,,,,,0.14254009516066496,0.10126749905545301,0.0028784358822276277,-0.10026869477468384,-0.08907359056628175,-0.05692614109777526,-0.036735917918532375,-0.014538631400564503,-0.007258392605155651,0.231314539600828,0.32095547259097496,0.36311188932217575,0.13790945949795808,0.13790945949795808,,,,,-0.9894288785877318,0.7796429549831754,0.6066233139733951,-0.7665695441245922,1.0,-0.29764908844629673,0.519400496984504,-0.1534134425754825,0.5732241807031734
bb_red_ko,0.1828437912653216,0.17260428509555278,-0.038423754566813566,-0.0751463835918922,-0.14886286677370836,-0.4074616136131673,-0.18273613887391302,-0.042368516383819714,-0.042368516383819714,,,,-0.20999391615224208,-0.05994814207502643,,,,,,-0.599091680583873,-0.7337475073135137,-0.7863062416319335,-0.6842663182921833,-0.48284483690537067,-0.323364079700177,-0.21443402484187113,-0.0848645528289008,-0.04236851638381978,-0.8133996756378017,-0.5300696724300333,-0.23550534102456755,-0.04236851638381996,-0.04236851638381996,,,,,0.303972140893569,-0.22748669230190657,-0.18636669239697548,0.2355053410245672,-0.2976490884462968,0.9999999999999999,-0.1418164316392207,-0.895501291930757,-0.1761058173974199
bb_blue_ko,-0.0691258413403531,-0.06706278343324601,-0.026389666339647736,-0.057921792164495514,-0.06229477839272728,-0.05025279120377051,-0.018685566640903598,-0.0037700127264264994,-0.0037700127264264994,,,,-0.018685566640903605,-0.0053342736030940596,,,,,,0.011616795198751013,-0.02459145475532575,-0.03481356393228893,-0.048930427137688755,-0.04626486720832104,-0.02956746597759451,-0.019080654024067518,-0.007551372374927679,-0.0037700127264265002,-0.010486823404835671,-0.04926892119059246,-0.02095561064165772,-0.003770012726426506,-0.003770012726426506,,,,,-0.48552139853690474,0.6662030275072631,-0.01658318161895621,-0.627670433028701,0.519400496984504,-0.1418164316392207,1.0,-0.07968301831780891,-0.015670153912671778
bb_red_decision,-0.13121532030231653,-0.12239517710964547,0.06088276425513879,0.10211943641569943,0.18815031247814812,0.46746510867060187,0.20621861349224835,0.04731262452170334,0.04731262452170334,,,,0.09309814531218917,0.018503966394752713,,,,,,0.551707953391698,0.711506531809588,0.8128380612114215,0.7559772041577303,0.542126737751834,0.36180504385325,0.23945696871027164,0.09476764979973135,0.04731262452170336,0.7332971310822334,0.39767416291556057,0.07269254334270309,-0.021157164945305815,-0.021157164945305815,,,,,0.15179169044774396,-0.11960770970369108,-0.09306417094320674,0.11760207273767144,-0.1534134425754825,-0.8955012919307571,-0.0796830183178089,0.9999999999999999,-0.0879402949291848
bb_blue_decision,-0.09640591901001726,-0.09391297785906814,-0.04550047730807484,-0.03594954356813461,-0.0509932989848341,-0.05546031479189863,-0.020621887523966254,-0.0041606861543123696,-0.0041606861543123696,,,,0.2826411642990664,0.16726136563394453,,,,,,0.10849675033658698,0.0493571534186607,-0.0488202642528903,-0.057834214706901026,-0.051059135974647354,-0.03263144059136582,-0.02105791645122976,-0.008333895073134054,-0.004160686154312366,0.1886606635351188,0.2961459919535518,0.38499933214810916,0.24058555821700414,0.24058555821700414,,,,,-0.57934854450718,0.7352393516023512,-0.018301639586728778,-0.7477784437128778,0.5732241807031733,-0.1761058173974199,-0.015670153912671778,-0.0879402949291848,1.0
